country,locode,name,name_wo,sub_division,function,status,iata,coordinates,remarks
AT,ATHLL,Hallein,Hallein,,-23-----,RQ,,,
AT,ATHLT,Hallstatt,Hallstatt,4,--3-----,RL,,4733N 01339E,
AT,ATHLG,Hallwang,Hallwang,5,-23-----,RL,,4751N 01305E,
AT,ATHBG,Handenberg,Handenberg,4,--3-----,RL,,4808N 01301E,
AT,ATHSN,Hansenhütte,Hansenhutte,,0-------,RQ,,,
AT,ATHRD,Hard,Hard,,--3-----,RL,,,
AT,ATBDH,Haring,Haring,7,--3-----,RL,,4130N 01206E,
AT,ATHAE,Haringsee,Haringsee,,--3-----,RL,,4811N 01647E,
AT,ATHAR,Harmannsdorf,Harmannsdorf,3,--3-----,RQ,,4824N 01618E,
AT,ATHTA,Hartberg,Hartberg,6,--3-----,RL,,4716N 01558E,
AT,ATHKN,Hartkirchen,Hartkirchen,4,-----6--,RQ,,4821N 01400E,
AT,ATHRT,Hartl,Hartl,6,--3-----,RL,,4711N 01555E,
AT,ATHCH,Haslach,Haslach,4,--3-----,RL,,4825N 01440E,
AT,ATHLM,Haslach an der Mühl,Haslach an der Muhl,4,--3-----,RQ,,4835N 01402E,
AT,ATHAC,Haugschlag,Haugschlag,3,--3-----,RL,,4859N 01503E,
AT,ATGHH,Haugsdorf,Haugsdorf,3,1-------,RL,,4842N 01604E,
AT,ATITN,Hausleiten,Hausleiten,3,1-------,RL,,4823N 01606E,
AT,ATTEN,Hausmannstatten,Hausmannstatten,6,1-------,RL,,4659N 01530E,
AT,ATHMN,Hausmannstätten,Hausmannstatten,6,--3-----,RL,,4659N 01531E,
AT,ATHME,Hausmenning,Hausmenning,3,--3-----,RL,,4804N 01448E,
AT,ATHEC,Heidenreichstein,Heidenreichstein,,--3-----,RL,,4851N 01506E,
AT,ATHKR,Heiligenkreuz,Heiligenkreuz,1,--3-----,RL,,4803N 01608E,
AT,ATHEI,Heiligenkreuz,Heiligenkreuz,3,--3-----,RL,,4818N 01547E,
AT,ATHKZ,Heiligenkreuz,Heiligenkreuz,4,--3-----,RL,,4752N 01407E,
AT,ATHZL,Heiligenkreuz im Lafnitztal,Heiligenkreuz im Lafnitztal,1,--3-----,RL,,4659N 01615E,
AT,ATHFS,Heinfels,Heinfels,7,-23-----,RL,,4645N 01227E,
AT,ATHEL,Helfenberg,Helfenberg,4,--3-----,RL,,4832N 01408E,
AT,ATHEO,Henndorf am Wallersee,Henndorf am Wallersee,,--3-----,RL,,4754N 01311E,
AT,ATHNN,Hennersdorf,Hennersdorf,3,-----6--,RL,,4806N 01622E,
AT,ATHMG,Hermagor,Hermagor,,--3-----,RQ,,,
AT,ATHER,Herzogenburg,Herzogenburg,,--3-----,RL,,4816N 01541E,
AT,ATHED,Herzogsdorf,Herzogsdorf,4,--3-----,RL,,4826N 01407E,
AT,ATHMD,Hetzmannsdorf,Hetzmannsdorf,3,--3-----,RL,,4826N 01624E,
AT,ATHFL,Hieflau,Hieflau,6,--3-----,RL,,4736N 01444E,
AT,ATHIM,Hilm,Hilm,3,-----6--,RL,,4801N 01445E,
AT,ATABG,Himberg,Himberg,,-----6--,RL,,4805N 01626E,
AT,ATHBL,Hinterbrühl,Hinterbruhl,3,--3-----,RL,,4805N 01614E,
AT,ATHRM,Hirm,Hirm,1,--3-----,RL,,4747N 01628E,
AT,ATSH5,Hirnsdorf,Hirnsdorf,6,--3-----,RL,,4711N 01549E,
AT,ATHHG,Hirschegg,Hirschegg,8,--3-----,RL,,4720N 01010E,
AT,ATHIR,Hirschegg Rein,Hirschegg Rein,6,--3-5---,RL,,4701N 01455E,
AT,ATHIG,Hirschwang,Hirschwang,3,-23-----,RL,,4742N 01549E,
AT,ATHTE,Hirtenberg,Hirtenberg,,--3-----,RL,,4755N 01610E,
AT,ATHTZ,Hitzendorf,Hitzendorf,6,--3-----,RL,,4702N 01515E,
AT,ATHBH,Hobenbach,Hobenbach,3,-----6--,RL,,4821N 01539E,
AT,ATBNN,Hobersbrunn,Hobersbrunn,3,1-------,RL,,4830N 01634E,
AT,ATHOC,Hochfilzen,Hochfilzen,7,-----6--,RL,,4728N 01237E,
AT,ATHST,Höchst,Hochst,8,--3-----,RL,,4727N 00937E,
AT,ATBE8,Hof bei salzburg,Hof bei salzburg,5,--3-----,RL,,4749N 01313E,
AT,ATHFN,Hofen,Hofen,7,--3-----,RL,,4734N 01027E,
AT,ATHDT,Hofkirchen an der Trattnach,Hofkirchen an der Trattnach,4,--3--6--,RL,,4813N 01344E,
AT,ATHOM,Hofkirchen im Mühlkreis,Hofkirchen im Muhlkreis,4,--3-----,RL,,4829N 01348E,
AT,ATHNT,Hofkirchen im Traunkreis,Hofkirchen im Traunkreis,4,--3-----,RL,,4808N 01422E,
AT,ATEIN,Hoflein,Hoflein,3,1-------,RL,,4804N 01647E,
AT,ATHDR,Hofstatten An Der Raab,Hofstatten An Der Raab,6,--3-----,RL,,4704N 01544E,
AT,ATHAU,Hohenau an der March,Hohenau an der March,,--3-----,RL,,,
AT,ATHBR,Höhenberg,Hohenberg,3,--3-----,RL,,4754N 01537E,
AT,ATHIH,Hoheneich,Hoheneich,3,--3-----,RL,,4846N 01501E,
AT,ATHOH,Hohenems,Hohenems,8,---4----,AI,,4722N 00941E,
AT,ATHON,Hohenruppersdorf,Hohenruppersdorf,,-23-----,RL,,4828N 01639E,
AT,ATH3H,Hohenwarth,Hohenwarth,3,--3-----,RL,,4756N 01559E,
