country,code,name,name_wo,sub_division,function,status,iata,coordinates,remarks,locode
FR,ZIN,Saint-Aignan,Saint-Aignan,41,--3-----,RL,,4716N 00123E,,FRZIN
FR,INA,Saint-Aignan,Saint-Aignan,82,--3-----,RL,,4401N 00104E,,FRINA
FR,ANP,Saint-Aignan-de-Couptrain,Saint-Aignan-de-Couptrain,53,--3-----,RL,,4827N 00018W,,FRANP
FR,IG2,Saint-Aignan-de-Cramesnil,Saint-Aignan-de-Cramesnil,14,--3-----,RL,,4905N 00016W,,FRIG2
FR,ZSQ,Saint-Aignan-des-Gués,Saint-Aignan-des-Gues,45,--3-----,RL,,4751N 00219E,,FRZSQ
FR,AGW,Saint-Aignan-Grandlieu,Saint-Aignan-Grandlieu,44,--3-----,RL,,4709N 00136W,,FRAGW
FR,JSA,Saint-Aignan-sur-Roë,Saint-Aignan-sur-Roe,53,--3-----,RL,,4751N 00108W,,FRJSA
FR,ITI,Saint-Aigulin,Saint-Aigulin,17,--3-----,RL,,4509N 00001W,,FRITI
FR,S7N,Saint-Albain,Saint-Albain,71,--3-----,RL,,4626N 00453E,,FRS7N
FR,L2N,Saint-Alban,Saint-Alban,1,--3-----,RL,,4605N 00527E,,FRL2N
FR,S4A,Saint-Alban,Saint-Alban,22,--3-----,RL,,4834N 00233W,,FRS4A
FR,TAN,Saint-Alban,Saint-Alban,31,--3--6--,RL,,4341N 00124E,,FRTAN
FR,SAN,Saint-Alban-de-Roche,Saint-Alban-de-Roche,38,--3-----,RL,,4536N 00514E,,FRSAN
FR,ZHX,Saint-Alban-les-Eaux,Saint-Alban-les-Eaux,42,--3-----,RL,,4600N 00356E,,FRZHX
FR,YSS,Saint-Alban-Leysse,Saint-Alban-Leysse,73,--3-----,RL,,4535N 00557E,,FRYSS
FR,RF8,Saint-Alban-sur-Limagnole,Saint-Alban-sur-Limagnole,48,--3-----,RL,,4447N 00323E,,FRRF8
FR,ZHH,Saint-Alexandre,Saint-Alexandre,30,--3-----,RL,,4413N 00438E,,FRZHH
FR,JQM,Saint-Amand,Saint-Amand,50,-----6--,RL,,4903N 00058W,,FRJQM
FR,SND,Saint-Amand,Saint-Amand,62,--3-----,RL,,5010N 00233E,,FRSND
FR,AYE,Saint-Amand-en-Puisaye,Saint-Amand-en-Puisaye,58,--3-----,RL,,4731N 00304E,,FRAYE
FR,STX,Saint-Amand-les-Eaux,Saint-Amand-les-Eaux,59,--3-----,RL,,5026N 00326E,,FRSTX
FR,SAO,Saint-Amand-Longpré,Saint-Amand-Longpre,41,--3-----,RL,,4741N 00101E,,FRSAO
FR,SDM,Saint-Amand-Montrond,Saint-Amand-Montrond,18,-23-----,RL,,4643N 00230E,,FRSDM
FR,SKS,Saint-Amans-Soult,Saint-Amans-Soult,81,--3-----,RL,,4328N 00229E,,FRSKS
FR,SMV,Saint-Amans-Valtoret,Saint-Amans-Valtoret,81,--3-----,RL,,4329N 00229E,,FRSMV
FR,SNX,Saint-Amant-de-Boixe,Saint-Amant-de-Boixe,16,--3-----,RL,,4548N 00008E,,FRSNX
FR,SQD,Saint-Amant-de-Nouère,Saint-Amant-de-Nouere,16,--3-----,RL,,4545N 00000E,,FRSQD
FR,TIA,Saint-Amant-Tallende,Saint-Amant-Tallende,63,--3-----,RL,,4540N 00307E,,FRTIA
FR,STN,Saint-Amarin,Saint-Amarin,68,--3-----,RL,,4753N 00701E,,FRSTN
FR,X3Z,Saint-Ambroix,Saint-Ambroix,30,--3-----,RL,,4415N 00411E,,FRX3Z
FR,SAM,Saint-Amé,Saint-Ame,88,--3-----,RL,,4802N 00640E,,FRSAM
FR,STR,Saint-Amour,Saint-Amour,39,-2------,AF,,4626N 00521E,,FRSTR
FR,NJJ,Saint-Amour-Bellevue,Saint-Amour-Bellevue,71,-----6--,RL,,4615N 00445E,,FRNJJ
FR,RCF,Saint-Andelain,Saint-Andelain,58,-----6--,RL,,4719N 00258E,,FRRCF
FR,TKP,Saint-Andiol,Saint-Andiol,13,-----6--,RL,,4350N 00457E,,FRTKP
FR,TA9,Saint-André,Saint-Andre,31,--3-----,RL,,4317N 00051E,,FRTA9
FR,STE,Saint-André,Saint-Andre,59,--3-----,RL,,5039N 00304E,,FRSTE
FR,TKJ,Saint-André,Saint-Andre,66,--3-----,RL,,4233N 00258E,,FRTKJ
FR,SRJ,Saint-André,Saint-Andre,73,--3-----,RL,,4512N 00637E,,FRSRJ
FR,NKL,Saint-André-d'Apchon,Saint-Andre-d'Apchon,42,-----6--,RL,,4602N 00356E,,FRNKL
FR,SAD,Saint-André-de-Boëge,Saint-Andre-de-Boege,74,--3-----,RL,,4612N 00624E,,FRSAD
FR,DCO,Saint-André-de-Corcy,Saint-Andre-de-Corcy,1,-23-----,RL,,4555N 00457E,,FRDCO
FR,SQU,Saint-André-de-Cubzac,Saint-Andre-de-Cubzac,33,--3-----,RL,,4500N 00027W,,FRSQU
FR,DCH,Saint-André-de-la-Marche,Saint-Andre-de-la-Marche,49,--3-----,RL,,4706N 00100W,,FRDCH
FR,4S4,Saint-André-de-la-Roche,Saint-Andre-de-la-Roche,6,1----6--,RL,,4344N 00717E,,FR4S4
FR,ZAI,Saint-André-de-l'Épine,Saint-Andre-de-l'Epine,50,--3-----,RL,,4908N 00100W,,FRZAI
FR,SAE,Saint-André-de-l'Eure,Saint-Andre-de-l'Eure,27,--3-----,AF,,4854N 00117E,,FRSAE
FR,KPL,Saint-André-de-Lidon,Saint-Andre-de-Lidon,17,-----6--,RL,,4536N 00045W,,FRKPL
FR,AA5,Saint-André-de-Roquelongue,Saint-Andre-de-Roquelongue,11,-----6--,RL,,4307N 00250E,,FRAA5
FR,SQI,Saint-André-de-Roquepertuis,Saint-Andre-de-Roquepertuis,30,--3-----,RL,,4414N 00427E,,FRSQI
FR,SG4,Saint-André-de-Sangonis,Saint-Andre-de-Sangonis,34,--3--6--,RL,,4339N 00330E,,FRSG4
FR,AEX,Saint-André-des-Eaux,Saint-Andre-des-Eaux,44,--3--6--,RL,,4719N 00219W,,FRAEX
FR,S4L,Saint-André-de-Seignanx,Saint-Andre-de-Seignanx,40,--3-----,RL,,4334N 00120W,,FRS4L
FR,VZ8,Saint-André-de-Vézines,Saint-Andre-de-Vezines,12,--3-----,RL,,4409N 00316E,,FRVZ8
FR,SAH,Saint-André-d'Hébertot,Saint-Andre-d'Hebertot,14,--3-----,RL,,4919N 00016E,,FRSAH
FR,DUB,Saint-André-du-Bois,Saint-Andre-du-Bois,33,--3-----,RL,,4436N 00011W,,FRDUB
FR,ST8,Saint-André-en-Terre-Plaine,Saint-Andre-en-Terre-Plaine,89,--3-----,RL,,4729N 00404E,,FRST8
FR,YTH,Saint-André-et-Appelles,Saint-Andre-et-Appelles,33,-----6--,RL,,4448N 00012E,,FRYTH
FR,A9F,Saint-André-Farivillers,Saint-Andre-Farivillers,60,--3-----,RL,,4935N 00218E,,FRA9F
FR,GAZ,Saint-André-le-Gaz,Saint-Andre-le-Gaz,38,--3-----,RL,,4533N 00532E,,FRGAZ
FR,RQP,Saint-André-le-Puy,Saint-Andre-le-Puy,42,--3-----,RL,,4539N 00416E,,FRRQP
FR,ALV,Saint-André-les-Vergers,Saint-Andre-les-Vergers,10,--3-----,RL,,4816N 00402E,,FRALV
FR,IL3,Saint-André-lez-Lille,Saint-Andre-lez-Lille,59,--3-----,RL,,5039N 00302E,,FRIL3
FR,ADA,Saint-André-sur-Cailly,Saint-Andre-sur-Cailly,76,--3-----,RL,,4933N 00113E,,FRADA
FR,NRE,Saint-André-sur-Orne,Saint-Andre-sur-Orne,14,--3-----,RL,,4907N 00023W,,FRNRE
FR,DSP,Saint-André-sur-Sèvre,Saint-Andre-sur-Sevre,79,--3-----,RL,,4647N 00040W,,FRDSP
FR,MMJ,Saint-Androny,Saint-Androny,33,1----6--,RL,,4511N 00039W,,FRMMJ
FR,ITG,Saint-Angel,Saint-Angel,19,--3-----,RL,,4530N 00214E,,FRITG
FR,GS4,Saint-Antoine,Saint-Antoine,33,--3-----,RL,,4501N 00025W,,FRGS4
FR,SCU,Saint-Antoine-Cumond,Saint-Antoine-Cumond,24,--3-----,RL,,4516N 00012E,,FRSCU
FR,VFD,Saint-Antoine-de-Breuilh,Saint-Antoine-de-Breuilh,24,-----6--,RL,,4450N 00010E,,FRVFD
FR,SAF,Saint-Antoine-de-Ficalba,Saint-Antoine-de-Ficalba,47,--3-----,RL,,4420N 00043E,,FRSAF
FR,QEY,Saint-Antoine-du-Queyret,Saint-Antoine-du-Queyret,33,1-3-----,RL,,4446N 00001E,,FRQEY
FR,SHR,Saint-Antoine-du-Rocher,Saint-Antoine-du-Rocher,37,--3-----,RL,,4730N 00038E,,FRSHR
FR,TA5,Saint-Antonin-Noble-Val,Saint-Antonin-Noble-Val,82,--3-----,RL,,4409N 00145E,,FRTA5
FR,3BR,Saint-Antonin-sur-Bayon,Saint-Antonin-sur-Bayon,13,--3-----,RL,,4331N 00535E,,FR3BR
FR,SAP,Saint-Apollinaire,Saint-Apollinaire,5,--3-----,RL,,4434N 00622E,,FRSAP
FR,QPS,Saint-Apollinaire,Saint-Apollinaire,21,--3-----,RL,,4720N 00505E,,FRQPS
FR,XYZ,Saint-Appolinaire,Saint-Appolinaire,69,--3-----,RL,,4559N 00425E,,FRXYZ
FR,ARM,Saint-Armel,Saint-Armel,35,--3-----,RL,,4801N 00135W,,FRARM
FR,TUQ,Saint-Armou,Saint-Armou,64,--3-----,RL,,4325N 00018W,,FRTUQ
FR,JUK,Saint-Arnac,Saint-Arnac,66,-----6--,RL,,4247N 00232E,,FRJUK
FR,ITL,Saint-Arnoult,Saint-Arnoult,14,--3-----,RL,,4920N 00005E,,FRITL
FR,SY8,Saint-Arnoult-en-Yvelines,Saint-Arnoult-en-Yvelines,78,--3-----,RL,,4834N 00156E,,FRSY8
FR,SQT,Saint-Astier,Saint-Astier,24,-23-----,RL,,4508N 00032E,,FRSQT
FR,SQA,Saint-Astier,Saint-Astier,47,--3-----,RL,,4443N 00015E,,FRSQA
FR,UBA,Saint-Auban,Saint-Auban,4,-23-----,RL,,4405N 00559E,,FRUBA
FR,STU,Saint-Auban,Saint-Auban,6,--3-----,RL,,4350N 00643E,,FRSTU
FR,SBO,Saint-Auban-sur-l'Ouvèze,Saint-Auban-sur-l'Ouveze,26,--3-----,RL,,4417N 00525E,,FRSBO
FR,A3U,Saint-Aubert,Saint-Aubert,59,--3-----,RL,,5012N 00325E,,FRA3U
FR,UBN,Saint-Aubin,Saint-Aubin,21,--3--6--,RL,,4656N 00442E,,FRUBN
FR,SUB,Saint-Aubin,Saint-Aubin,39,--3-----,RL,,4701N 00519E,,FRSUB
FR,IAI,Saint-Aubin,Saint-Aubin,91,--3--6--,RL,,4843N 00208E,,FRIAI
FR,A89,Saint-Aubin-Celloville,Saint-Aubin-Celloville,76,--3-----,RL,,4922N 00110E,,FRA89
FR,DT8,Saint-Aubin-de-Baubigné,Saint-Aubin-de-Baubigne,79,--3-----,RL,,4657N 00042W,,FRDT8
FR,KOL,Saint-Aubin-de-Blaye,Saint-Aubin-de-Blaye,33,-----6--,RL,,4516N 00034W,,FRKOL
FR,SQE,Saint-Aubin-de-Branne,Saint-Aubin-de-Branne,33,--3-----,RL,,4448N 00010W,,FRSQE
FR,9PL,Saint-Aubin-de-Cadelech,Saint-Aubin-de-Cadelech,24,--3-----,RL,,4441N 00030E,,FR9PL
FR,AQL,Saint-Aubin-de-Luigné,Saint-Aubin-de-Luigne,49,--3-----,RL,,4720N 00040W,,FRAQL
FR,RFS,Saint-Aubin-de-Médoc,Saint-Aubin-de-Medoc,33,-----6--,RL,,4455N 00044W,,FRRFS
FR,AIH,Saint-Aubin-des-Châteaux,Saint-Aubin-des-Chateaux,44,--3-----,RL,,4743N 00129W,,FRAIH
FR,SDL,Saint-Aubin-des-Landes,Saint-Aubin-des-Landes,35,--3-----,RL,,4806N 00118W,,FRSDL
FR,FD4,Saint-Aubin-de-Terregatte,Saint-Aubin-de-Terregatte,50,--3-----,RL,,4835N 00118W,,FRFD4
FR,SDC,Saint-Aubin-du-Cormier,Saint-Aubin-du-Cormier,35,--3-----,RL,,4815N 00124W,,FRSDC
FR,2LS,Saint-Aubin-le-Cloud,Saint-Aubin-le-Cloud,79,--3-----,AA,,4639N 00021W,,FR2LS
FR,SLE,Saint-Aubin-lès-Elbeuf,Saint-Aubin-les-Elbeuf,76,--3-----,RL,,4918N 00101E,,FRSLE
FR,IUN,Saint-Aubin-Routot,Saint-Aubin-Routot,76,--3-----,RL,,4931N 00020E,,FRIUN
FR,UIG,Saint-Aubin-sur-Gaillon,Saint-Aubin-sur-Gaillon,27,--3-----,RL,,4909N 00120E,,FRUIG
FR,SBI,Saint-Aubin-sur-Mer,Saint-Aubin-sur-Mer,14,--3-----,RL,,4920N 00024W,,FRSBI
FR,GT2,Saint-Augustin,Saint-Augustin,77,--3-----,RL,,4847N 00302E,,FRGT2
FR,UST,Saint-Augustin-des-Bois,Saint-Augustin-des-Bois,49,--3-----,RL,,4728N 00047W,,FRUST
FR,9SA,Saint-Aulaire,Saint-Aulaire,19,--3-----,RL,,4514N 00122E,,FR9SA
FR,24S,Saint-Aulaye,Saint-Aulaye,24,--3-----,RL,,4512N 00008E,,FR24S
FR,SNU,Saint-Aunès,Saint-Aunes,34,--3-----,RL,,4338N 00358E,,FRSNU
FR,SQ5,Saint-Aunix-Lengros,Saint-Aunix-Lengros,32,--3-----,RL,,4335N 00003E,,FRSQ5
FR,UPZ,Saint-Aupre,Saint-Aupre,38,--3-----,RL,,4523N 00540E,,FRUPZ
FR,A2U,Saint-Auvent,Saint-Auvent,87,--3-----,RL,,4548N 00056E,,FRA2U
FR,SAA,Saint-Avé,Saint-Ave,56,--3-----,RL,,4741N 00245W,,FRSAA
FR,EIN,Saint-Avertin,Saint-Avertin,37,--3-----,RL,,4722N 00044E,,FREIN
FR,QAV,Saint-Avit,Saint-Avit,40,--3-----,RL,,4356N 00026W,,FRQAV
FR,S7X,Saint-Avit,Saint-Avit,41,--3-----,RL,,4805N 00055E,,FRS7X
FR,AVX,Saint-Avit,Saint-Avit,63,--3-----,RL,,4552N 00231E,,FRAVX
FR,SAZ,Saint-Avit-Saint-Nazaire,Saint-Avit-Saint-Nazaire,33,--3-----,RL,,4451N 00015E,,FRSAZ
FR,STA,Saint-Avold,Saint-Avold,57,-2------,AF,,4906N 00642E,,FRSTA
FR,S8D,Saint-Avre,Saint-Avre,73,--3-----,RL,,4521N 00619E,,FRS8D
FR,ITA,Saint-Ay,Saint-Ay,45,--3-----,RL,,4751N 00145E,,FRITA
FR,YGF,Saint-Aygulf,Saint-Aygulf,83,--3-----,RL,,4323N 00644E,,FRYGF
FR,PH7,Saint-Baldoph,Saint-Baldoph,73,-----6--,RL,,4532N 00557E,,FRPH7
FR,S7B,Saint-Bardoux,Saint-Bardoux,26,--3-----,RL,,4505N 00500E,,FRS7B
FR,SBY,Saint-Barthélemy-d'Anjou,Saint-Barthelemy-d'Anjou,49,--3-----,RL,,4728N 00030W,,FRSBY
FR,4BB,Saint-Barthélemy-de-Bussière,Saint-Barthelemy-de-Bussiere,24,--3-----,RL,,4538N 00045E,,FR4BB
FR,SWX,Saint-Barthélemy-de-Vals,Saint-Barthelemy-de-Vals,26,--3-----,RL,,4510N 00452E,,FRSWX
FR,YLM,Saint-Barthélemy-le-Meil,Saint-Barthelemy-le-Meil,7,--3-----,RL,,4454N 00429E,,FRYLM
FR,BTK,Saint-Baussant,Saint-Baussant,54,--3-----,RL,,4854N 00548E,,FRBTK
FR,TBZ,Saint-Bauzile,Saint-Bauzile,7,--3-----,RL,,4440N 00440E,,FRTBZ
FR,ZI2,Saint-Bauzille-de-la-Sylve,Saint-Bauzille-de-la-Sylve,34,-----6--,RL,,4337N 00333E,,FRZI2
FR,BM2,Saint-Bauzille-de-Montmel,Saint-Bauzille-de-Montmel,34,-----6--,RL,,4346N 00357E,,FRBM2
FR,SBZ,Saint-Bauzille-de-Putois,Saint-Bauzille-de-Putois,34,--3-----,RL,,4353N 00344E,,FRSBZ
FR,TZI,Saint-Bazile,Saint-Bazile,87,--3-----,RL,,4543N 00049E,,FRTZI
FR,NBA,Saint-Béat,Saint-Beat,31,--3-----,RL,,4255N 00042E,,FRNBA
FR,ISU,Saint-Beauzire,Saint-Beauzire,63,--3-----,RL,,4551N 00311E,,FRISU
FR,SB6,Saint-Bénigne,Saint-Benigne,1,--3-----,RL,,4626N 00458E,,FRSB6
FR,N6T,Saint-Benin-d'Azy,Saint-Benin-d'Azy,58,--3-----,RL,,4700N 00324E,,FRN6T
FR,BT2,Saint-Benoît,Saint-Benoit,1,-----6--,RL,,4542N 00535E,,FRBT2
FR,NOJ,Saint-Benoît,Saint-Benoit,86,--3-----,RL,,4633N 00020E,,FRNOJ
FR,R9T,Saint-Benoît-de-Carmaux,Saint-Benoit-de-Carmaux,81,--3-----,RL,,4403N 00208E,,FRR9T
FR,SBP,Saint-Benoît-du-Sault,Saint-Benoit-du-Sault,36,--3-----,RL,,4626N 00123E,,FRSBP
FR,SBT,Saint-Benoît-la-Forêt,Saint-Benoit-la-Foret,37,--3-----,RL,,4713N 00019E,,FRSBT
FR,TBT,Saint-Benoît-sur-Loire,Saint-Benoit-sur-Loire,45,--3-----,RL,,4749N 00218E,,FRTBT
FR,BN9,Saint-Béron,Saint-Beron,73,--3-----,RL,,4530N 00543E,,FRBN9
FR,SSE,Saint-Berthevin,Saint-Berthevin,53,--3-----,RL,,4804N 00050W,,FRSSE
FR,BB9,Saint-Blaise,Saint-Blaise,6,--3-----,RL,,4350N 00714E,,FRBB9
FR,S9B,Saint-Blaise-du-Buis,Saint-Blaise-du-Buis,38,--3-----,RL,,4522N 00531E,,FRS9B
FR,SBH,Saint-Blaise-la-Roche,Saint-Blaise-la-Roche,67,--3-----,RL,,4824N 00710E,,FRSBH
FR,TBO,Saint-Boil,Saint-Boil,71,--3-----,RL,,4639N 00441E,,FRTBO
FR,SBN,Saint-Bonnet,Saint-Bonnet,16,--3-----,RL,,4528N 00005W,,FRSBN
FR,F43,Saint-Bonnet-de-Four,Saint-Bonnet-de-Four,3,--3-----,RL,,4619N 00255E,,FRF43
FR,LZ4,Saint-Bonnet-de-Montauroux,Saint-Bonnet-de-Montauroux,48,--3-----,RL,,4449N 00343E,,FRLZ4
FR,SIO,Saint-Bonnet-de-Mure,Saint-Bonnet-de-Mure,69,--3-----,RL,,4541N 00502E,,FRSIO
FR,SDF,Saint-Bonnet-de-Rochefort,Saint-Bonnet-de-Rochefort,3,-23-----,RL,,4609N 00308E,,FRSDF
FR,BV2,Saint-Bonnet-de-Vieille-Vigne,Saint-Bonnet-de-Vieille-Vigne,71,-----6--,RL,,4631N 00415E,,FRBV2
FR,BE2,Saint-Bonnet-Elvert,Saint-Bonnet-Elvert,19,-----6--,RL,,4510N 00155E,,FRBE2
FR,S4I,Saint-Bonnet-en-Bresse,Saint-Bonnet-en-Bresse,71,--3-----,RL,,4651N 00510E,,FRS4I
FR,S22,Saint-Bonnet-en-Champsaur,Saint-Bonnet-en-Champsaur,5,--3-----,RL,,4440N 00604E,,FRS22
FR,SBC,Saint-Bonnet-le-Château,Saint-Bonnet-le-Chateau,42,--3-----,RL,,4525N 00404E,,FRSBC
FR,2ZC,Saint-Bonnet-l'Enfantier,Saint-Bonnet-l'Enfantier,19,--3-----,RL,,4518N 00131E,,FR2ZC
FR,UOQ,Saint-Bonnet-lès-Allier,Saint-Bonnet-les-Allier,63,--3-----,RL,,4545N 00315E,,FRUOQ
FR,SXX,Saint-Bonnet-les-Oules,Saint-Bonnet-les-Oules,42,--3-----,RL,,4532N 00420E,,FRSXX
FR,PD4,Saint-Bonnet-près-Riom,Saint-Bonnet-pres-Riom,63,--3-----,RL,,4556N 00306E,,FRPD4
FR,BG2,Saint-Bonnet-sur-Gironde,Saint-Bonnet-sur-Gironde,17,1----6--,RL,,4521N 00040W,,FRBG2
FR,SB2,Saint-Bonnet-Tronçais,Saint-Bonnet-Troncais,3,--3-----,RL,,4639N 00242E,,FRSB2
FR,STW,Saint-Bon-Tarentaise,Saint-Bon-Tarentaise,73,--3-----,RL,,4526N 00638E,,FRSTW
FR,YRN,Saint-Brandan,Saint-Brandan,22,-----6--,RL,,4823N 00252W,,FRYRN
FR,SLP,Saint-Brevin-les-Pins,Saint-Brevin-les-Pins,44,--3-----,RL,,4715N 00210W,,FRSLP
FR,ICN,Saint-Brévin-l'Océan,Saint-Brevin-l'Ocean,44,1-3-----,RL,,4713N 00210W,,FRICN
FR,RCM,Saint-Briac-sur-Mer,Saint-Briac-sur-Mer,35,--3-----,RL,,4838N 00208W,,FRRCM
FR,CYH,Saint-Brice,Saint-Brice,16,-----6--,RL,,4541N 00017W,,FRCYH
FR,SB3,Saint-Brice,Saint-Brice,33,-----6--,RL,,4442N 00009W,,FRSB3
FR,IBC,Saint-Brice,Saint-Brice,77,--3-----,RL,,4834N 00319E,,FRIBC
FR,TBC,Saint-Brice-Courcelles,Saint-Brice-Courcelles,51,--3-----,RL,,4916N 00359E,,FRTBC
FR,ICG,Saint-Brice-en-Coglès,Saint-Brice-en-Cogles,35,--3-----,RL,,4824N 00121W,,FRICG
FR,SBF,Saint-Brice-sous-Forêt,Saint-Brice-sous-Foret,95,--3-----,RL,,4900N 00222E,,FRSBF
FR,HV8,Saint-Brice-sur-Vienne,Saint-Brice-sur-Vienne,87,--3-----,RL,,4553N 00057E,,FRHV8
FR,SBK,Saint-Brieuc,Saint-Brieuc,22,1-34----,AF,,4831N 00247W,@Fun,FRSBK
FR,BVX,Saint-Bris-le-Vineux,Saint-Bris-le-Vineux,89,--3-----,RL,,4744N 00339E,,FRBVX
FR,AAZ,Saint-Brisson-sur-Loire,Saint-Brisson-sur-Loire,45,--3-----,RL,,4739N 00241E,,FRAAZ
FR,NBR,Saint-Broladre,Saint-Broladre,35,--3-----,RL,,4835N 00139W,,FRNBR
FR,SCI,Saint-Calais,Saint-Calais,72,--3-----,RL,,4755N 00044E,,FRSCI
FR,DZZ,Saint-Calais-du-Désert,Saint-Calais-du-Desert,53,--3-----,RL,,4829N 00016W,,FRDZZ
FR,U5C,Saint-Calez-en-Saosnois,Saint-Calez-en-Saosnois,72,--3-----,RL,,4819N 00018E,,FRU5C
FR,SNT,Saint-Cannat,Saint-Cannat,13,--3-----,RL,,4337N 00518E,,FRSNT
FR,XFE,Saint-Caprais-de-Blaye,Saint-Caprais-de-Blaye,33,-----6--,RL,,4517N 00034W,,FRXFE
FR,SCB,Saint-Caprais-de-Bordeaux,Saint-Caprais-de-Bordeaux,33,--3-----,RL,,4445N 00027W,,FRSCB
FR,UDE,Saint-Caradec,Saint-Caradec,22,--3-----,RL,,4812N 00251W,,FRUDE
FR,SC6,Saint-Carreuc,Saint-Carreuc,22,--3-----,RL,,4824N 00244W,,FRSC6
FR,XIS,Saint-Castin,Saint-Castin,64,--3-----,RL,,4323N 00018W,,FRXIS
FR,DCG,Saint-Cast-le-Guildo,Saint-Cast-le-Guildo,22,1-3-----,RL,,4836N 00215W,,FRDCG
FR,WHA,Saint-Céols,Saint-Ceols,18,-----6--,RL,,4713N 00238W,,FRWHA
FR,SNC,Saint-Céré,Saint-Cere,46,--3-----,RL,,4451N 00152E,,FRSNC
FR,S3C,Saint-Cergues,Saint-Cergues,74,--3-----,RL,,4614N 00619E,,FRS3C
FR,TCI,Saint-Cernin,Saint-Cernin,46,--3-----,RL,,4435N 00135E,,FRTCI
FR,SX4,Saint-Césaire,Saint-Cesaire,17,--3-----,RL,,4545N 00030W,,FRSX4
FR,TCA,Saint-Césaire,Saint-Cesaire,30,-23-----,RL,,4401N 00413E,,FRTCA
FR,WGC,Saint-Césaire-de-Gauzignan,Saint-Cesaire-de-Gauzignan,30,--3-----,RL,,4402N 00412E,,FRWGC
FR,S8T,Saint-Cézaire-sur-Siagne,Saint-Cezaire-sur-Siagne,6,--3-----,RL,,4339N 00648E,,FRS8T
