country,locode,name,name_wo,sub_division,function,status,iata,coordinates,remarks
EC,ECELC,El Carmen,El Carmen,M,--3--6--,RL,,0016S 07926W,
EC,ECEMP,El Empalme,El Empalme,G,--3-----,RL,,0103S 07937W,
EC,ECEGO,El Guabo,El Guabo,,-----6--,RQ,,0239S 07943W,
EC,ECEQH,El Quinche,El Quinche,P,--3-----,RL,,0006S 07817W,
EC,ECEQD,El Triunfo,El Triunfo,T,-----6--,RL,,0118S 07824W,
EC,ECESM,Esmeraldas,Esmeraldas,E,1--4----,AI,,0059N 07942W,
EC,ECESP,Espanola Island,Espanola Island,W,1-------,RQ,,0123S 08941W,
EC,ECFLO,Floreana Island,Floreana Island,W,1-------,RQ,,0118S 09026W,
EC,ECGPS,Galapagos Islands,Galapagos Islands,,---4----,AI,,,
EC,ECGUO,Gualaceo,Gualaceo,A,--3-----,RL,,0254S 07847W,
EC,ECGNO,Guano,Guano,H,-----6--,RL,,0135S 07838W,
EC,ECGYE,Guayaquil,Guayaquil,G,1--45---,AI,,0210S 07954W,
EC,ECGUA,Guayas,Guayas,G,1----6--,RL,,0058S 07933W,
EC,ECGBB,Guayllabamba,Guayllabamba,P,--3-----,RL,,0030S 07820W,
EC,ECHBL,Hacienda Bolivia,Hacienda Bolivia,P,--3-----,RL,,0021S 07826W,
EC,ECHGU,Hacienda Guayas,Hacienda Guayas,G,--3-----,RL,,0119S 07952W,
EC,ECHQL,Huaquillas,Huaquillas,O,--3-----,RL,,0329S 08014W,
EC,ECIBA,Ibarra,Ibarra,I,--3-----,RL,,0021N 07807W,
EC,ECIAR,Isidro Ayora,Isidro Ayora,G,--3-----,AM,,0153S 08010W,
EC,ECWGL,Isle Baltra,Isle Baltra,,---4----,RQ,,4431N 07913W,
EC,ECJAO,Jaramijó,Jaramijo,M,--3-----,RL,,0056S 08038W,
EC,ECJIP,Jipijapa,Jipijapa,M,--34-6--,AI,,0120S 08035W,
EC,ECJQU,Junquillal,Junquillal,G,--3-----,RL,,0143S 07952W,
EC,ECLAC,La Concordia,La Concordia,E,--3-----,RL,,0102N 07902W,
EC,ECLJS,La Joya de los Sachas,La Joya de los Sachas,N,--3-----,RL,,0019S 07651W,
