country,locode,name,name_wo,sub_division,function,status,iata,coordinates,remarks
CR,CRESP,Esparza,Esparza,P,-23-----,RL,,0959N 08440W,
CR,CRFIL,Filadelfia,Filadelfia,G,1-3--6--,RL,,1027N 08534W,
CR,CRFMG,Flamingo,Flamingo,G,---4----,RL,,1025N 08547W,
CR,CRAFS,Florencia de San Carlos,Florencia de San Carlos,A,-----6--,RL,,1022N 08429W,
CR,CRFON,Fortuna,Fortuna,G,---4----,RL,,1040N 08513W,
CR,CRFPN,Fraijanes,Fraijanes,A,1-3--6--,RL,,1009N 08412W,
CR,CRFRA,Francia,Francia,L,--3--6--,RL,,1008N 08333W,
CR,CRGLF,Golfito,Golfito,P,1-34----,AI,,0839N 08309W,
CR,CRGDP,Golfo de Papagayo,Golfo de Papagayo,G,1-3-----,RL,,1036N 08541W,
CR,CRGMI,Grecia,Grecia,A,--3-----,RL,,1004N 08419W,
CR,CRGCA,Guácima,Guacima,A,--3-----,RL,,0958N 08415W,
CR,CRGUC,Guacimo,Guacimo,L,--3-----,RL,,1013N 08341W,
CR,CRCPL,Guápiles,Guapiles,L,--3-----,RL,,1013N 08347W,
CR,CRGDA,Guardia,Guardia,G,1-3--6--,RL,,1034N 08536W,
CR,CRGUA,Guatuso,Guatuso,C,1-3--6--,RL,,1040N 08449W,
CR,CRGTS,Guatuso,Guatuso,SJ,-----6--,RQ,,0951N 08422W,
CR,CRHCD,Hacienda Coronado,Hacienda Coronado,A,--3-----,RL,,1024N 08430W,
CR,CRHER,Heredia,Heredia,H,-23-----,RL,,1000N 08407W,
CR,CRHDA,Herradura,Herradura,P,--3-----,RL,,0940N 08438W,
CR,CRHSA,Horluetas/Sarapiqui,Horluetas/Sarapiqui,H,1----6--,RQ,,1029N 08401W,
CR,CRJAB,Jabillos,Jabillos,A,--3-----,RL,,1023N 08433W,
CR,CRJAC,Jacó,Jaco,P,--3-----,RL,,0937N 08438W,
CR,CRJAR,Jaris,Jaris,SJ,--3-----,RL,,0952N 08417W,
