country,locode,name,name_wo,sub_division,function,status,iata,coordinates,remarks,UNLogNumber
CZ,CZDYY,Dysina,Dysina,PL,--3-----,RL,,4946N 01329E,,
CZ,CZEJP,Ejpovice,Ejpovice,PL,-23-----,RL,,4945N 01331E,,
CZ,CZFOL,Folmava,Folmava,,#NAME?,AA,,,,
CZ,CZFNP,Frantiskov nad Ploucnici,Frantiskov nad Ploucnici,US,-----6--,RL,,5043N 01420E,,
CZ,CZFLZ,Frantiskovy Lazne,Frantiskovy Lazne,KA,--3-----,RQ,,5007N 01222E,,
CZ,CZFRT,Frenstát pod Radhostem,Frenstat pod Radhostem,,--3-----,RL,,4932N 01812E,,
CZ,CZFRE,Frycovice,Frycovice,MO,--3-----,RL,,4940N 01814E,,
CZ,CZFRM,Frydek-Místek,Frydek-Mistek,,-23-----,AA,,4941N 01820E,,
CZ,CZFRY,Frydlant,Frydlant,,-23-----,AA,,,,
CZ,CZMFI,Frydlant nad Ostravici,Frydlant nad Ostravici,MO,-----6--,RL,,4935N 01821E,,
CZ,CZFTK,Frystak,Frystak,ZL,-----6--,RL,,4918N 01742E,,
CZ,CZFLK,Fulnek,Fulnek,80,--3-----,RL,,4943N 01755E,,
CZ,CZGOL,Golcuv Jeníkov,Golcuv Jenikov,,-23-----,RL,,4949N 01529E,,
CZ,CZGRM,Greslové Myto,Greslove Myto,64,--3-----,RL,,4859N 01553E,,
CZ,CZGGV,Grygov,Grygov,OL,-23-----,RL,,4933N 01719E,,
CZ,CZHTA,Habartice,Habartice,LI,--3-----,RL,,5100N 01504E,,
CZ,CZHTO,Habartov,Habartov,KA,--3-----,RL,,5012N 01233E,,
CZ,CZHJD,Haj u Duchcova,Haj u Duchcova,US,-----6--,RQ,,5037N 01342E,,
CZ,CZHNJ,Haje nad Jizerou,Haje nad Jizerou,LI,--3-----,RQ,,,,
CZ,CZHLM,Halámky,Halamky,,#NAME?,AA,,4851N 01455E,,
CZ,CZHAL,Halenkov,Halenkov,ZL,-23-----,RL,,4919N 01809E,,
CZ,CZHSC,Hanusovice,Hanusovice,OL,--3-----,RL,,5005N 01657E,,
CZ,CZHVA,Harrachov,Harrachov,,#NAME?,AA,,,,
CZ,CZHAT,Hate,Hate,,#NAME?,AA,,,,
CZ,CZHAV,Havírov,Havirov,,-23-----,RL,,4948N 01824E,,
CZ,CZHBV,Havlíckova Borová,Havlickova Borova,VY,--3-----,RL,,4939N 01547E,,
CZ,CZHVB,Havlíckuv Brod,Havlickuv Brod,,-23-----,AA,,4937N 01535E,,
CZ,CZHVN,Havran,Havran,US,-----6--,RL,,5026N 01336E,,
CZ,CZHAZ,Hazlov,Hazlov,KA,--3-----,RL,,5009N 01216E,,
CZ,CZHJC,Hejnice,Hejnice,LI,--3-----,RQ,,5053N 01511E,,
CZ,CZHEL,Helvíkovice,Helvikovice,PA,--3-----,RL,,5005N 01626E,,
CZ,CZHEK,Herink,Herink,ST,--3-----,RL,,4958N 01435E,,
CZ,CZHNL,Hermanice nad Labem,Hermanice nad Labem,KR,-----6--,RQ,,5022N 01555E,,
CZ,CZHER,Hermanova Hut,Hermanova Hut,PL,-2------,RL,,4942N 01305E,,
CZ,CZHMM,Hermanuv Mestec,Hermanuv Mestec,,--3-----,RL,,4957N 01540E,,
CZ,CZHEA,Hevlín,Hevlin,,#NAME?,AA,,4845N 01623E,,
CZ,CZMOZ,Hladke Zivotice,Hladke Zivotice,MO,--3-----,RL,,4941N 01757E,,
CZ,CZHLA,Hlavenec,Hlavenec,20,--3-----,RL,,5014N 01442E,,
CZ,CZHLN,Hlinsko,Hlinsko,,-23-----,AA,,,,
CZ,CZHLH,Hlohovec,Hlohovec,64,--3-----,RL,,4847N 01646E,,
CZ,CZHLP,Hlubocepy,Hlubocepy,ST,1-------,RQ,,,,
CZ,CZHLB,Hlubocky,Hlubocky,,--3-----,RL,,4938N 01724E,,
CZ,CZHLV,Hluboká nad Vltavou,Hluboka nad Vltavou,JC,-23-----,RQ,,4903N 01426E,,
CZ,CZHUC,Hlucin,Hlucin,MO,--3-----,RQ,,,,
CZ,CZHLK,Hluk,Hluk,,--3-----,RL,,4859N 01732E,,
CZ,CZHLU,Hluk,Hluk,ZL,123-----,RQ,,4859N 01731E,,
CZ,CZHHN,Hnanice,Hnanice,64,--3-----,RL,,4848N 01559E,,
CZ,CZHTN,Hnátnice,Hnatnice,PA,--3-----,RL,,5001N 01626E,,
CZ,CZHVI,Hnevice,Hnevice,,-23-----,RL,,4944N 01306E,,
CZ,CZHNE,Hnevotín,Hnevotin,,--3-----,RL,,4934N 01711E,,
CZ,CZHNO,Hnojni,Hnojni,MO,-23-----,RQ,,,,
CZ,CZTAO,Hnojník,Hnojnik,80,--3-----,RL,,4940N 01832E,,
CZ,CZHSV,Hobsovice,Hobsovice,ST,--3-----,RQ,,5016N 01410E,,
CZ,CZHOM,Hodkovice nad Mohelkou,Hodkovice nad Mohelkou,LI,-23-----,RL,,5039N 01505E,,
CZ,CZHOP,Hodkovice Praha Zapad,Hodkovice Praha Zapad,PR,--3-----,RL,,4958N 01429E,,
CZ,CZHDN,Hodonice,Hodonice,JC,--3-----,RL,,4844N 01425E,,
CZ,CZHON,Hodonice,Hodonice,JM,--3-----,RL,,4850N 01610E,,
CZ,CZHOD,Hodonin,Hodonin,,-23-----,AA,,,,
CZ,CZHOE,Holasice,Holasice,64,--3-----,RL,,4904N 01637E,,
CZ,CZHOL,Holesov,Holesov,,---4----,AA,,,,
CZ,CZHCE,Holice,Holice,,--3-----,RL,,5004N 01558E,,
CZ,CZHLC,Holice,Holice,OL,--3--6--,RL,,4934N 17180E,,
CZ,CZHOO,Holoubkov,Holoubkov,PL,--3-----,RL,,4947N 01342E,,
CZ,CZYHO,Holubice,Holubice,,--3-----,RL,,5012N 01418E,,
CZ,CZBVH,Holubov,Holubov,JC,--3-----,RL,,4853N 01419E,,
CZ,CZYOV,Holýsov,Holysov,PL,-----6--,RL,,4936N 01306E,,
CZ,CZHOS,Hora Svatého Sebestiána,Hora Svateho Sebestiana,,#NAME?,AA,,5031N 01316E,,
CZ,CZHZV,Horazd' ovice,Horazd' ovice,,--3-----,RL,,4920N 01341E,,
CZ,CZHDE,Horazdovice,Horazdovice,PL,-----6--,RQ,,4919N 01342E,,
CZ,CZHRD,Horesedly,Horesedly,ST,--3-----,RL,,5010N 01337E,,
CZ,CZHRP,Horice,Horice,,--3--6--,RL,,5021N 01537E,,
CZ,CZLHY,Horka u Stare Paky,Horka u Stare Paky,LI,--3--6--,RL,,5031N 01534E,,
CZ,CZHAH,Horní Adrspach,Horni Adrspach,,--3-----,RL,,5037N 01606E,,
CZ,CZHBC,Horní Becva,Horni Becva,,#NAME?,AA,,4926N 01817E,,
CZ,CZHOB,Horní Benesov,Horni Benesov,MO,--3-----,RL,,4958N 01736E,,
CZ,CZHBA,Horní Bríza,Horni Briza,PL,-23-----,RL,,4950N 01321E,,
CZ,CZHCV,Horní Cerekev,Horni Cerekev,,--3-----,RL,,4920N 01520E,,
CZ,CZHDA,Horní Dvoriste,Horni Dvoriste,,#NAME?,AA,,4836N 01425E,,
CZ,CZHJI,Horni Jiretin,Horni Jiretin,,--3-----,RQ,,5034N 01334E,,
CZ,CZHOR,Horní Libchava,Horni Libchava,LI,--3-----,RL,,5043N 01429E,,
CZ,CZHLD,Horní Lidec,Horni Lidec,,#NAME?,AA,,4911N 01804E,,
CZ,CZSHY,Horni Pocaply,Horni Pocaply,ST,-----6--,RL,,5025N 01423E,,
CZ,CZHPN,Horní Pocernice,Horni Pocernice,ST,--3-----,RL,,5007N 01438E,,
CZ,CZHSO,Horní Slavkov,Horni Slavkov,,-23-----,RL,,5009N 01248E,,
CZ,CZHSP,Horni Stepanov,Horni Stepanov,OL,--3-----,RQ,,4934N 01637E,,
CZ,CZHSU,Horní Suchá,Horni Sucha,,-23-----,RL,,4948N 01829E,,
CZ,CZHTE,Horni Tasovice,Horni Tasovice,,--3-----,RL,,5010N 01300E,,
CZ,CZHTV,Horni Tresnovec,Horni Tresnovec,PA,1-------,RQ,,,,
CZ,CZHMR,Horomerice,Horomerice,ST,--3-----,RL,,5008N 01420E,,
CZ,CZHRV,Horovice,Horovice,,-23-----,RL,,4951N 01354E,,
CZ,CZHKT,Horsovsky Tyn,Horsovsky Tyn,PL,--3-----,RL,,4931N 01256E,,
CZ,CZHS5,Horusice,Horusice,20,-----6--,RL,,5000N 01526E,,
CZ,CZHRY,Hory,Hory,MO,-23-----,RL,,4953N 01745E,,
CZ,CZHST,Hostinne,Hostinne,JC,1-------,RQ,,,,
CZ,CZHVE,Hostivice,Hostivice,ST,-23-----,RL,,5005N 01416E,,
CZ,CZHOT,Hostomice,Hostomice,ZL,1-------,RQ,,,,
CZ,CZHSE,Hostovice,Hostovice,PA,-----6--,RQ,,5000N 01552E,,
CZ,CZHOV,Hovezí,Hovezi,ZL,--3-----,RL,,4918N 01804E,,
CZ,CZHKR,Hradec Králové,Hradec Kralove,,-23-----,AA,,5013N 01551E,,
CZ,CZHNS,Hradec nad Svitavou,Hradec nad Svitavou,PA,--3-----,RL,,4943N 01629E,,
CZ,CZHRM,Hradec-nad-Moravici,Hradec-nad-Moravici,,--3-----,RL,,4952N 01752E,,
CZ,CZDEK,Hradek,Hradek,PL,1----6--,RL,,4943N 01339E,,
CZ,CZHUA,Hrádek nad Nisou,Hradek nad Nisou,,--3-----,RL,,5051N 01450E,,
CZ,CZHDR,Hrádek u Rokycan,Hradek u Rokycan,PL,-----6--,RL,,4944N 01335E,,
CZ,CZHRN,Hradesin,Hradesin,ST,123-----,RL,,5002N 01445E,,
CZ,CZHLT,Hradistko,Hradistko,ST,--3-----,RN,,5010N 01456E,,
CZ,CZ2NC,Hranice,Hranice,LI,--3-----,RL,,5044N 01526E,,
CZ,CZHNI,Hranice,Hranice,OL,-----6--,RL,,4933N 17440E,,
CZ,CZPHM,Hranice na Morave,Hranice na Morave,PL,-----6--,RL,,4933N 01746E,,
CZ,CZPDB,Hranicky,Hranicky,PA,-----6--,RQ,,4943N 01648E,,
CZ,CZHCK,Hrebecniky,Hrebecniky,ST,--3-----,RL,,4959N 01345E,,
CZ,CZHRE,Hredle,Hredle,ST,--3-----,RL,,5011N 01345E,,
CZ,CZHSA,Hrensko,Hrensko,,1-3----B,AA,,,,
CZ,CZHRO,Hrob,Hrob,US,--3-----,RL,,5040N 01343E,,
CZ,CZHRC,Hrobce,Hrobce,US,--3-----,RL,,5028N 01414E,,
CZ,CZHCI,Hrobcice,Hrobcice,US,--3-----,RL,,5030N 01347E,,
CZ,CZHTY,Hrochuv Týnec,Hrochuv Tynec,PA,--3-----,RL,,4958N 01555E,,
CZ,CZHNV,Hronov,Hronov,KR,--3-----,RL,,5029N 01611E,,
CZ,CZVHE,Hrotovice,Hrotovice,VY,-----6--,RL,,4908N 01603E,,
CZ,CZKHN,Hroznetin,Hroznetin,KA,-----6--,RL,,5018N 01252E,,
CZ,CZHUV,Hruba Vrbka,Hruba Vrbka,JM,--3-----,RQ,,,,
CZ,CZHRB,Hrubcice,Hrubcice,OL,-----6--,RL,,4944N 17193E,,
CZ,CZHRU,Hrusky/Breclav,Hrusky/Breclav,JM,1----6--,RL,,4847N 01659E,,
CZ,CZHRS,Hrusov,Hrusov,ST,--3-----,RL,,5021N 01451E,,
CZ,CZHXJ,Hrusovany nad Jevisovkou,Hrusovany nad Jevisovkou,64,--3-----,RL,,4850N 01624E,,
CZ,CZHUB,Hrusovany u Brna,Hrusovany u Brna,JM,--3-----,RL,,4903N 01636E,,
CZ,CZHUD,Hudlice,Hudlice,,--3-----,RL,,4957N 01358E,,
CZ,CZHUL,Hulín,Hulin,ZL,-23-----,RL,,4919N 01728E,,
CZ,CZHPC,Humpolec,Humpolec,JC,-23-----,RL,,4933N 01522E,,
CZ,CZHUS,Husinec,Husinec,,--3-----,RQ,,4903N 01358E,,
CZ,CZHPE,Hustopece,Hustopece,,--3-----,RL,,4856N 01643E,,
CZ,CZZLL,Hvozdna,Hvozdna,ZL,--3-----,RL,,4915N 01745E,,
CZ,CZHYK,Hyncice,Hyncice,80,--3-----,RL,,5011N 01732E,,
CZ,CZICE,Ivancice,Ivancice,,--3-----,RQ,,,,
CZ,CZIVA,Ivanovice na Hané,Ivanovice na Hane,64,--3-----,RL,,4919N 01706E,,
CZ,CZJNJ,Jablonec nad Jizerou,Jablonec nad Jizerou,,--3-----,RL,,5042N 01526E,,
CZ,CZJBC,Jablonec nad Nisou,Jablonec nad Nisou,,-23-----,AA,,,,
CZ,CZJPY,Jablonecké Paseky,Jablonecke Paseky,,--3-----,RL,,5044N 01513E,,
CZ,CZJAB,Jablonné nad Orlicí,Jablonne nad Orlici,,123-----,RL,,5002N 01636E,,
CZ,CZJBV,Jablunkov,Jablunkov,,--3-----,AA,,,,
CZ,CZJNU,Janovice nad Úhlavou,Janovice nad Uhlavou,PL,--3-----,RL,,4921N 01314E,,
CZ,CZJAR,Jaromer,Jaromer,KR,-23-----,RL,,5021N 01555E,,
CZ,CZJNR,Jaromerice nad Rokytnou,Jaromerice nad Rokytnou,VY,--3-----,RL,,4906N 01554E,,
CZ,CZJRV,Jaroslav,Jaroslav,PA,--3-----,RL,,5001N 01605E,,
CZ,CZJZY,Jazlovice,Jazlovice,ST,--3-----,RL,,4958N 01438E,,
CZ,CZJVN,Jedovnice,Jedovnice,64,--3-----,RL,,4921N 01646E,,
CZ,CZJEC,Jelenice,Jelenice,MO,--3-----,RL,,4948N 01750E,,
CZ,CZVJE,Jemnice,Jemnice,VY,-----6--,RL,,4902N 01534E,,
CZ,CZJEN,Jencice,Jencice,US,1----6--,RL,,5029N 01401E,,
CZ,CZJNC,Jenec,Jenec,,-23-----,RL,,5005N 01413E,,
CZ,CZJSE,Jenisovice,Jenisovice,LI,--3-----,RL,,5038N 01509E,,
CZ,CZJST,Jenstejn,Jenstejn,ST,--3-----,RQ,,5009N 01436E,,
CZ,CZJER,Jersín,Jersin,63,--3-----,RL,,4925N 01550E,,
CZ,CZJNE,Jesenice,Jesenice,ST,--3-----,RL,,4958N 01431E,,
CZ,CZJES,Jesenice,Jesenice,ST,-23-----,RL,,5006N 01328E,,
CZ,CZJSN,Jeseník,Jesenik,,--3-----,RL,,5014N 01712E,,
CZ,CZJNO,Jeseník nad Odrou,Jesenik nad Odrou,MO,--3-----,RL,,4936N 01756E,,
CZ,CZJTV,Jetrichov,Jetrichov,KR,--3-----,RL,,5036N 01616E,,
CZ,CZJNY,Jevany,Jevany,ST,--3-----,RL,,4958N 01449E,,
CZ,CZJEV,Jevicko,Jevicko,,--3-----,RQ,,,,
CZ,CZJIE,Jevisovice,Jevisovice,JM,1-3-----,RL,,4859N 01600E,,
CZ,CZJVK,Jevisovka,Jevisovka,JM,--3-----,RQ,,4850N 01628E,,
CZ,CZJIC,Jicín,Jicin,,-23-----,AA,,5026N 01521E,,
CZ,CZJHV,Jihlava,Jihlava,,-23-----,AA,,,,
CZ,CZJIL,Jilemnice,Jilemnice,,-23-----,RL,,5036N 01531E,,
CZ,CZJVE,Jilove,Jilove,US,--3-----,RL,,5046N 01407E,,
CZ,CZJPR,Jílové u Prahy,Jilove u Prahy,,-23-----,RL,,4954N 01430E,,
CZ,CZJTE,Jiloviste,Jiloviste,ST,--3-----,RQ,,4956N 01421E,,
CZ,CZJIM,Jimramov,Jimramov,VY,-23-----,RL,,4938N 01613E,,
CZ,CZJNH,Jindrichuv Hradec,Jindrichuv Hradec,,-23-----,AA,,,,
CZ,CZJIY,Jinocany,Jinocany,20,--3-----,RL,,5002N 01416E,,
CZ,CZJPJ,Jiretín Pod Jedlovou,Jiretin Pod Jedlovou,US,--3-----,RL,,5052N 01434E,,
CZ,CZJRA,Jirikov,Jirikov,,#NAME?,AA,,,,
CZ,CZJRE,Jiríkovice,Jirikovice,JM,-----6--,RQ,,4910N 01645E,,
CZ,CZJRN,Jirny,Jirny,,--3-----,RL,,5006N 01442E,,
CZ,CZISB,Jistebnice,Jistebnice,JC,--3-----,RL,,4929N 01432E,,
CZ,CZKAD,Kadan,Kadan,US,123-----,RL,,5023N 01316E,,
CZ,CZKAM,Kamenice,Kamenice,ST,--3-----,RL,,4954N 01435E,,
CZ,CZKMC,Kamenice,Kamenice,VY,--3-----,RL,,4922N 01547E,,
CZ,CZKNL,Kamenice Nad Lipou,Kamenice Nad Lipou,,--3-----,RQ,,,,
CZ,CZKSV,Kamenický Senov,Kamenicky Senov,,-23-----,RL,,5046N 01428E,,
CZ,CZKMN,Kamenná,Kamenna,,--3-----,RL,,4951N 01701E,,
CZ,CZKUJ,Kamenný Újezd,Kamenny Ujezd,JC,--3-----,RL,,4854N 01427E,,
CZ,CZKVO,Kamyk nad Vltavou,Kamyk nad Vltavou,,--3-----,RQ,,4938N 01415E,,
CZ,CZKAP,Kaplice,Kaplice,,-23-----,AA,,,,
CZ,CZK2N,Káranice,Karanice,KR,--3-----,RL,,5009N 01533E,,
CZ,CZSYA,Karany,Karany,ST,-----6--,RL,,5010N 01444E,,
CZ,CZKRO,Kardasova Recice,Kardasova Recice,JC,--3-----,RL,,4912N 01453E,,
CZ,CZKAR,Karlín,Karlin,JM,--3--6--,RL,,4858N 01658E,,
CZ,CZKLV,Karlovy Vary,Karlovy Vary,,-234----,AA,,,,
CZ,CZKUV,Karolinka,Karolinka,,123-----,RL,,4921N 01815E,,
CZ,CZKRV,Karviná,Karvina,,-23-----,AA,,4952N 01833E,,
CZ,CZKDL,Karvina-Doly,Karvina-Doly,MO,--3-----,RQ,,,,
CZ,CZPKE,Kasejovice,Kasejovice,PL,-----6--,RL,,4928N 01344E,,
CZ,CZKPH,Kasperske Hory,Kasperske Hory,PL,--3-----,RL,,4909N 01334E,,
CZ,CZKTR,Katerinice,Katerinice,ZL,--3-----,RL,,4923N 01754E,,
CZ,CZVKT,Katovice,Katovice,31,--3-----,RL,,4916N 01350E,,
CZ,CZKJV,Kaznejov,Kaznejov,,-23-----,RL,,4953N 01323E,,
CZ,CZKDY,Kdyne,Kdyne,PL,-23-----,RL,,4924N 01302E,,
CZ,CZKEL,Kelc,Kelc,ZL,-----6--,RL,,4929N 01749E,,
CZ,CZKKX,Kelniky,Kelniky,ZL,-----6--,RQ,,4907N 01739E,,
CZ,CZKLD,Kladno,Kladno,,-23-----,AA,,,,
CZ,CZKNM,Kladruby Nad Labem,Kladruby Nad Labem,PA,-----6--,RL,,5003N 01529E,,
CZ,CZKHJ,Klaster Hradiste nad Jizerou,Klaster Hradiste nad Jizerou,ST,-----6--,RQ,,5031N 01456E,,
CZ,CZKNO,Klásterec nad Ohrí,Klasterec nad Ohri,,--3-----,RL,,5023N 01310E,,
CZ,CZKCC,Klásterec nad Orlicí,Klasterec nad Orlici,,--3-----,RL,,5008N 01633E,,
CZ,CZKTV,Klatovy,Klatovy,,-234----,AA,,4924N 01317E,,
CZ,CZSYK,Klecany,Klecany,ST,-----6--,RL,,5011N 01425E,,
CZ,CZKNH,Klenovice na Hane,Klenovice na Hane,OL,-----6--,RQ,,4924N 01713E,,
CZ,CZKLC,Klícany,Klicany,,-234----,AA,,5012N 01426E,,
CZ,CZKMK,Klimkovice,Klimkovice,,--3-----,RL,,4948N 01808E,,
CZ,CZJLA,Klobouky U Brna,Klobouky U Brna,JM,-----6--,RL,,4859N 01652E,,
CZ,CZKCX,Klucov,Klucov,ST,--3-----,RL,,5006N 01455E,,
CZ,CZKZE,Knezeves,Knezeves,ST,--3--6--,RL,,5007N 01416E,,
CZ,CZKNE,Knezice,Knezice,KR,--3-----,RL,,5038N 01535E,,
CZ,CZKZM,Knezmost,Knezmost,ST,--3-----,RL,,5029N 01503E,,
CZ,CZKNZ,Kneznice,Kneznice,KR,--3-----,RL,,5030N 01519E,,
CZ,CZKNI,Knínice,Kninice,VY,--3-----,RL,,4905N 01536E,,
CZ,CZMKE,Koberice,Koberice,MO,-----6--,RL,,4959N 01803E,,
CZ,CZKOB,Kobyli,Kobyli,PA,--3-----,RL,,4943N 01609E,,
CZ,CZKOJ,Kojetice,Kojetice,ST,-23-----,RL,,5014N 01431E,,
CZ,CZKLN,Kolín,Kolin,,-23-----,AA,,5001N 01512E,,
CZ,CZKMA,Komarov,Komarov,MO,--3-----,RL,,4955N 01758E,,
CZ,CZKMV,Komárov,Komarov,ST,-23-----,RL,,4948N 01351E,,
CZ,CZKNC,Konarovice,Konarovice,ST,--3-----,RQ,,5002N 01517E,,
CZ,CZKNY,Konojedy,Konojedy,PR,-----6--,RQ,,4994N 01485E,,
CZ,CZKOP,Koprivnice,Koprivnice,,-23-----,AA,,,,
CZ,CZKOE,Kornice,Kornice,53,--3-----,RL,,4954N 01618E,,
CZ,CZORO,Korotice,Korotice,ST,-----6--,RL,,4952N 01516E,,
CZ,CZKOR,Korycany,Korycany,JM,123-----,RQ,,,,
CZ,CZKSI,Kosice,Kosice,20,--3-----,RL,,4954N 01509E,,
CZ,CZKMY,Kosmonosy,Kosmonosy,ST,--3-----,RQ,,,,
CZ,CZKOQ,Kosor,Kosor,ST,1----6--,RL,,4959N 14020E,,
CZ,CZKTA,Kostálov,Kostalov,,--3-----,RL,,5029N 01400E,,
CZ,CZKOS,Kostany,Kostany,US,--3-----,RL,,5039N 01346E,,
CZ,CZKAY,Kostelany nad Moravou,Kostelany nad Moravou,72,--3-----,RL,,4903N 01724E,,
CZ,CZKOL,Kostelec,Kostelec,JM,--3--6--,RL,,4920N 01709E,,
CZ,CZKHK,Kostelec na Hané,Kostelec na Hane,OL,--3-----,RL,,4931N 01704E,,
CZ,CZKCL,Kostelec nad Cernými Lesy,Kostelec nad Cernymi Lesy,,-23-----,RL,,5000N 01452E,,
CZ,CZKSL,Kostelec nad Labem,Kostelec nad Labem,ST,123-----,RN,,5014N 01436E,,
CZ,CZKOO,Kostelec nad Orlicí,Kostelec nad Orlici,,--3-----,RL,,5008N 01614E,,
CZ,CZKSN,Kostenice,Kostenice,JC,--3-----,RQ,,,,
CZ,CZKTC,Kostenice,Kostenice,PA,--3-----,RQ,,5000N 01554E,,
CZ,CZKTE,Kostice,Kostice,JM,--3-----,RL,,4845N 01659E,,
CZ,CZKST,Kostomlatky,Kostomlatky,ST,--3-----,RN,,5011N 01458E,,
CZ,CZKLM,Kostomlaty Nad Labem,Kostomlaty Nad Labem,VY,--3-----,RL,,5010S 01457W,,
CZ,CZKOT,Kotvrdovice,Kotvrdovice,JM,--3-----,RL,,4922N 01648E,,
CZ,CZKOU,Kounice,Kounice,,--3-----,RL,,5006N 01451E,,
CZ,CZKRM,Kourim,Kourim,,--3-----,RL,,5001N 01459E,,
CZ,CZKNS,Kout na Sumave,Kout na Sumave,PL,--3--6--,RL,,4924N 01300E,,
CZ,CZKOY,Kouty,Kouty,VY,--3-----,RL,,4918N 01547E,,
CZ,CZKOV,Kozarovice,Kozarovice,ST,--3-----,RL,,4933N 01406E,,
CZ,CZKOZ,Kozlany,Kozlany,PL,--3-----,RL,,4959N 01333E,,
CZ,CZKZC,Kozmice,Kozmice,ST,--3-----,RL,,4949N 01448E,,
CZ,CZKZY,Kozojedy,Kozojedy,PL,--3-----,RL,,4956N 01332E,,
CZ,CZKZO,Kozomin,Kozomin,ST,--3-----,RL,,5014N 01423E,,
CZ,CZKTY,Kozusany-Tazaly,Kozusany-Tazaly,OL,--3-----,RQ,,4932N 01715W,,
CZ,CZKZU,Kozusice,Kozusice,JM,--3-----,RL,,4909N 01711E,,
CZ,CZKHO,Krahulov,Krahulov,VY,--3-----,RL,,4913N 01548E,,
CZ,CZKME,Kralice,Kralice,,-----6--,RL,,4952N 01509E,,
CZ,CZRNH,Kralice na Hané,Kralice na Hane,,1-3-----,RL,,4927N 01711E,,
CZ,CZKLK,Kraliky,Kraliky,,-23-----,AA,,,,
CZ,CZKLO,Králov,Kralov,72,--3-----,RL,,4900N 01741E,,
CZ,CZKRL,Kralovec,Kralovec,,-23-----,AA,,,,
CZ,CZKVI,Kralovice,Kralovice,PL,-23-----,RL,,4959N 01329E,,
CZ,CZSTK,Kralovice,Kralovice,ST,-----6--,RL,,5020N 14380E,,
CZ,CZPA5,Kralovske Vinohrady,Kralovske Vinohrady,ST,--3-----,RL,,5004N 01428E,,
CZ,CZKNV,Kralupy nad Vltavou,Kralupy nad Vltavou,,123-----,RL,,5014N 01419E,,
CZ,CZKDR,Kraluv Dvur,Kraluv Dvur,ST,-----6--,RL,,4956N 01403E,,
CZ,CZRAS,Krasejovka,Krasejovka,JC,--3-----,RL,,4852N 01428E,,
CZ,CZKRS,Krasíkov,Krasikov,PA,--3-----,RL,,4951N 01642E,,
CZ,CZKKE,Kraslice,Kraslice,KA,-----6--,RL,,5020N 01231E,,
CZ,CZKSA,Krásná,Krasna,,--3-----,RL,,5041N 01513E,,
CZ,CZKHV,Krasna Hora nad Vltavou,Krasna Hora nad Vltavou,ST,--3-----,RL,,4936N 01418E,,
CZ,CZUKA,Krasna Lipa,Krasna Lipa,US,-----6--,RL,,5029N 01322E,,
CZ,CZKRA,Krasno,Krasno,,--3-----,RQ,,4929N 01759E,,
CZ,CZKVR,Kravare,Kravare,MO,-234----,RL,,4956N 01800E,,
CZ,CZKCP,Kravare u Ceske Lipa,Kravare u Ceske Lipa,LI,--3-----,RL,,5037N 01423E,,
CZ,CZKSU,Kravare ve Slezsku,Kravare ve Slezsku,MO,-----6--,RQ,,4956N 01801E,,
CZ,CZKBR,Krelov,Krelov,OL,--3-----,RL,,4937N 01712E,,
CZ,CZKRC,Krenice,Krenice,ST,--3-----,RL,,5002N 01440E,,
CZ,CZNOV,Krenovice,Krenovice,JM,--3-----,RL,,4905N 01603E,,
CZ,CZKRE,Kresice,Kresice,US,--3-----,RL,,5045N 01412E,,
CZ,CZKVA,Krhová,Krhova,72,--3-----,RL,,4929N 01800E,,
CZ,CZPKR,Krimice,Krimice,PL,--3-----,RL,,4945N 01318E,,
CZ,CZKRI,Krinec,Krinec,JC,--3-----,RQ,,,,
CZ,CZKEN,Krmelin,Krmelin,MO,-----6--,RQ,,4943N 01814E,,
CZ,CZKRN,Krnov,Krnov,,#NAME?,AA,,,,
CZ,CZKMR,Kromeríz,Kromeriz,,-23-----,RL,,4918N 01724E,,
CZ,CZKBK,Krucemburk,Krucemburk,VY,--3--6--,RQ,,4941N 01551E,,
CZ,CZUKK,Krupka,Krupka,US,-----6--,RQ,,5041N 13520E,,
CZ,CZSKE,Krusovice,Krusovice,ST,-----6--,RL,,5010N 01346E,,
CZ,CZKRY,Kryry,Kryry,,-23-----,RL,,5010N 01325E,,
CZ,CZKUK,Kuklov,Kuklov,,--3-----,RL,,4856N 01411E,,
CZ,CZMZ4,Kuncice Pod Ondrejnikem,Kuncice Pod Ondrejnikem,MO,--3-----,RL,,4933N 01816E,,
CZ,CZKUB,Kuncicky u Basky,Kuncicky u Basky,MO,--3-----,RL,,4939N 01822E,,
CZ,CZPUA,Kuncina,Kuncina,PA,-----6--,RL,,4948N 01639E,,
CZ,CZKJM,Kunice,Kunice,JM,--3-----,RL,,4929N 01630E,,
CZ,CZKUS,Kunice,Kunice,ST,--3-----,RL,,4956N 01440E,,
CZ,CZKNN,Kunín,Kunin,MO,--3-----,RL,,4938N 01800E,,
CZ,CZKUN,Kunovice,Kunovice,JM,-23-----,RL,,4903N 01728E,,
CZ,CZKVC,Kunovice,Kunovice,ZL,-23-----,RL,,4927N 01749E,,
CZ,CZKNT,Kunstát,Kunstat,JM,--3-----,RL,,4931N 01632E,,
CZ,CZKMO,Kunstat Na Morave,Kunstat Na Morave,JM,--3-----,RQ,,4930N 01631E,,
CZ,CZKUR,Kurim,Kurim,,--3-----,RL,,,,
CZ,CZLKY,Kurivody,Kurivody,LI,-----6--,RL,,5035N 01449E,,
